,AvgRating,GameName,GameRank,GeekRating,ListPrice,NumVoters
10989,"
			6.63		",Pente,"
			1519			
					","
			6.213		","
			List: $17.00
		","
			2542		"
10990,"
			6.99		",Nauticus,"
			1520			
					","
			6.213		","
														
													[","
			1117		"
10991,"
			7.15		",Daytona 500,"
			1521			
					","
			6.213		","]
					","
			987		"
10992,"
			7.21		",Shadowrift,"
			1522			
					","
			6.212		","
","
			969		"
10993,"
			7.50		",Menara,"
			1523			
					","
			6.212		","
			List: $47.99
		","
			714		"
10994,"
			7.30		",Thunder & Lightning,"
			1524			
					","
			6.212		","
			List: $34.99
		","
			819		"
10995,"
			7.11		",First Train to Nuremberg,"
			1525			
					","
			6.212		","
			List: $54.99
		","
			983		"
10996,"
			7.16		",Glüx,"
			1526			
					","
			6.211		","
","
			944		"
10997,"
			7.87		",Puzzle Strike Shadows,"
			1527			
					","
			6.211		","
			List: $49.99
		","
			579		"
10998,"
			6.84		",El Gaucho,"
			1528			
					","
			6.211		","
","
			1412		"
10999,"
			6.71		",Sobek,"
			1529			
					","
			6.210		","
														
													[","
			1844		"
11000,"
			6.90		",Kreta,"
			1530			
					","
			6.210		","]
					","
			1293		"
11001,"
			7.64		",Sol:  Last Days of a Star,"
			1531			
					","
			6.209		","
","
			663		"
11002,"
			7.12		",Key to the City: London,"
			1532			
					","
			6.208		","
","
			960		"
11003,"
			6.80		",Carcassonne: Star Wars,"
			1533			
					","
			6.207		","
","
			1588		"
11004,"
			6.77		",Basari,"
			1534			
					","
			6.207		","
			List: $17.99
		","
			1552		"
11005,"
			7.10		",Silverton,"
			1535			
					","
			6.205		","
			List: $45.00
		","
			991		"
11006,"
			6.87		",Olympus,"
			1536			
					","
			6.205		","
			List: $59.95
		","
			1312		"
11007,"
			6.70		",Drako,"
			1537			
					","
			6.205		","
														
													[","
			1910		"
11008,"
			6.62		",O Zoo le Mio,"
			1538			
					","
			6.205		","
			List: $35.00
		","
			2089		"
11009,"
			6.89		",Ancient Terrible Things,"
			1539			
					","
			6.205		","
			List: $49.14
		","
			1387		"
11010,"
			6.77		",First Martians: Adventures on the Red Planet,"
			1540			
					","
			6.205		","
","
			2046		"
11011,"
			6.70		",Puzzle Strike,"
			1541			
					","
			6.204		","
","
			1873		"
11012,"
			7.38		",Zulus on the Ramparts!,"
			1542			
					","
			6.203		","
			List: $39.99
		","
			789		"
11013,"
			7.91		","Colonial Twilight: The French-Algerian War, 1954-62","
			1543			
					","
			6.203		","
			List: $75.00
		","
			545		"
11014,"
			7.08		",Timeline Challenge,"
			1544			
					","
			6.203		","
			List: $11.54
		","
			1014		"
11015,"
			6.36		",Gloom,"
			1545			
					","
			6.203		","
			List: $24.99
		","
			11882		"
11016,"
			6.80		",Sea of Clouds,"
			1546			
					","
			6.202		","
			List: $29.99
		","
			1588		"
11017,"
			6.68		",Codenames: Deep Undercover,"
			1547			
					","
			6.201		","]
					","
			2023		"
11018,"
			6.83		",Capitol,"
			1548			
					","
			6.201		","]
					","
			1435		"
11019,"
			7.18		",Pixel Tactics 2,"
			1549			
					","
			6.201		","]
					","
			938		"
11020,"
			7.42		",Time's Up! Edición Amarilla,"
			1550			
					","
			6.201		","]
					","
			731		"
11021,"
			6.51		",Hera and Zeus,"
			1551			
					","
			6.201		","
														
													[","
			3166		"
11022,"
			6.90		",Canal Mania,"
			1552			
					","
			6.200		","
														
													[","
			1209		"
11023,"
			6.74		",VivaJava: The Coffee Game: The Dice Game,"
			1553			
					","
			6.200		","
			List: $29.99
		","
			1628		"
11024,"
			7.64		",EastFront,"
			1554			
					","
			6.200		","
","
			643		"
11025,"
			7.85		",The Guns of Gettysburg,"
			1555			
					","
			6.200		","]
					","
			559		"
11026,"
			6.88		",Tikal II: The Lost Temple,"
			1556			
					","
			6.200		","
			List: $59.99
		","
			1254		"
11027,"
			6.55		",Epic Card Game,"
			1557			
					","
			6.200		","
			List: $17.14
		","
			3630		"
11028,"
			7.55		",The Shipwreck Arcana,"
			1558			
					","
			6.199		","]
					","
			671		"
11029,"
			7.27		",Thanos Rising: Avengers Infinity War,"
			1559			
					","
			6.199		","
			List: $49.95
		","
			967		"
11030,"
			7.98		",Ardennes '44,"
			1560			
					","
			6.199		","]
					","
			509		"
11031,"
			7.37		",Dungeon Command: Heart of Cormyr,"
			1561			
					","
			6.199		","
			List: $39.99
		","
			820		"
11032,"
			7.09		",Citrus,"
			1562			
					","
			6.199		","
","
			977		"
11033,"
			6.91		",Happy Pigs,"
			1563			
					","
			6.198		","
			List: $34.99
		","
			1250		"
11034,"
			6.83		",Rise and Decline of the Third Reich,"
			1564			
					","
			6.197		","]
					","
			1717		"
11035,"
			6.63		",R-Eco,"
			1565			
					","
			6.197		","
														
													[","
			1987		"
11036,"
			6.57		",Mystery Express,"
			1566			
					","
			6.197		","
","
			2421		"
11037,"
			6.54		",Boomtown,"
			1567			
					","
			6.196		","
			List: $22.95
		","
			2541		"
11038,"
			6.90		",Conquest of Paradise,"
			1568			
					","
			6.195		","
			List: $57.00
		","
			1259		"
11039,"
			8.31		",The U.S. Civil War,"
			1569			
					","
			6.195		","
			List: $75.00
		","
			467		"
11040,"
			7.46		",God's Playground,"
			1570			
					","
			6.195		","]
					","
			677		"
11041,"
			7.65		",LYNGK,"
			1571			
					","
			6.195		","
			List: $34.95
		","
			627		"
11042,"
			7.23		",Dynasties: Heirate & Herrsche,"
			1572			
					","
			6.195		","]
					","
			832		"
11043,"
			6.38		",Metro,"
			1573			
					","
			6.195		","
			List: $39.99
		","
			5213		"
11044,"
			6.57		",Pick Picknic,"
			1574			
					","
			6.195		","
","
			2400		"
11045,"
			8.38		",Concordia Venus,"
			1575			
					","
			6.195		","
			List: $79.95
		","
			402		"
11046,"
			6.42		",Age of War,"
			1576			
					","
			6.194		","
			List: $12.95
		","
			5121		"
11047,"
			7.17		",Dreamblade,"
			1577			
					","
			6.194		","
","
			954		"
11048,"
			6.45		",Friday the 13th,"
			1578			
					","
			6.193		","
			List: $16.99
		","
			3608		"
11049,"
			7.47		",Kepler-3042,"
			1579			
					","
			6.193		","
","
			734		"
11050,"
			6.53		",Money!,"
			1580			
					","
			6.193		","
														
													[","
			2571		"
11051,"
			6.86		",Power Grid: The Card Game,"
			1581			
					","
			6.193		","
			List: $19.95
		","
			1308		"
11052,"
			6.43		",Caesar & Cleopatra,"
			1582			
					","
			6.193		","
														
													[","
			4073		"
11053,"
			7.22		",Monsterpocalypse,"
			1583			
					","
			6.192		","
","
			961		"
11054,"
			6.65		",Relic Runners,"
			1584			
					","
			6.192		","
			List: $59.99
		","
			1967		"
11055,"
			7.42		",XenoShyft: Dreadmire,"
			1585			
					","
			6.192		","
			List: $59.99
		","
			768		"
11056,"
			6.88		",Jórvík,"
			1586			
					","
			6.191		","
			List: $59.95
		","
			1297		"
11057,"
			6.88		",Dimension,"
			1587			
					","
			6.190		","
			List: $49.99
		","
			1255		"
11058,"
			7.33		",Dungeon Command: Sting of Lolth,"
			1588			
					","
			6.190		","
			List: $39.99
		","
			851		"
11059,"
			6.89		",Isle of Trains,"
			1589			
					","
			6.190		","
			List: $11.99
		","
			1230		"
11060,"
			7.55		",Risk Europe,"
			1590			
					","
			6.187		","
			List: $29.99
		","
			793		"
11061,"
			7.03		",Fantastiqa,"
			1591			
					","
			6.187		","
			List: $69.99
		","
			1038		"
11062,"
			6.61		",Piece o' Cake,"
			1592			
					","
			6.187		","
","
			2050		"
11063,"
			6.71		",Mundus Novus,"
			1593			
					","
			6.187		","
			List: $29.99
		","
			1627		"
11064,"
			6.67		",Catan: Junior,"
			1594			
					","
			6.186		","
			List: $30.00
		","
			2000		"
11065,"
			6.33		",Red November,"
			1595			
					","
			6.186		","
														
													[","
			7378		"
11066,"
			6.33		",Rummikub,"
			1597			
					","
			6.186		","
			List: $17.99
		","
			10335		"
11067,"
			6.62		",Word on the Street,"
			1598			
					","
			6.185		","
","
			2071		"
11068,"
			6.43		",Balderdash,"
			1599			
					","
			6.185		","
			List: $24.99
		","
			4716		"
11069,"
			6.80		",Dragonwood,"
			1600			
					","
			6.185		","
			List: $14.99
		","
			1749		"
11070,"
			2.66		",The Big Fix,"
						N/A			
					","
			N/A		","]
					","
			14		"
11071,"
			8.15		",Android: Netrunner – Second Thoughts,"
						N/A			
					","
			6.159		","
			List: $14.99
		","
			438		"
11072,"
			6.96		",Star Trek: Attack Wing – U.S.S. Enterprise Expansion Pack,"
						N/A			
					","
			5.618		","]
					","
			128		"
11073,"
			7.72		",Star Trek: Attack Wing – I.R.W. Valdore Expansion Pack,"
						N/A			
					","
			5.658		","]
					","
			100		"
11074,"
			7.37		",Star Trek: Attack Wing – U.S.S. Reliant Expansion Pack,"
						N/A			
					","
			5.636		","]
					","
			102		"
11075,"
			6.97		",A Game of Thrones: The Card Game – The Kingsguard,"
						N/A			
					","
			5.540		","
","
			30		"
11076,"
			7.96		",Cosmic Encounter: Cosmic Storm,"
						N/A			
					","
			6.516		","
			List: $24.99
		","
			903		"
11077,"
			7.72		",Warhammer: Invasion – Hidden Kingdoms,"
						N/A			
					","
			5.663		","
														
													[","
			97		"
11078,"
			7.10		",Machi Koro: Harbor,"
						N/A			
					","
			6.763		","
			List: $19.99
		","
			5008		"
11079,"
			8.05		",Descent: Journeys in the Dark (Second Edition) – The Trollfens,"
						N/A			
					","
			6.558		","
			List: $39.95
		","
			1036		"
11080,"
			3.15		",London: The Board Game,"
						N/A			
					","
			N/A		","]
					","
			10		"
11081,"
			7.95		",Star Trek: Fleet Captains – Romulan Empire,"
						N/A			
					","
			6.288		","
","
			617		"
11082,"
			7.68		",Memoir '44: Equipment Pack,"
						N/A			
					","
			6.029		","
														
													[","
			428		"
11083,"
			7.02		",A Game of Thrones: The Card Game – A Roll of the Dice,"
						N/A			
					","
			5.546		","
			List: $14.95
		","
			37		"
11084,"
			8.33		",Genesis II,"
						N/A			
					","
			N/A		","]
					","
			3		"
11085,"
			7.11		",Among the Stars: Indiegogo Promos,"
						N/A			
					","
			5.643		","]
					","
			118		"
11086,"
			7.48		",Neuroshima Hex! Dancer,"
						N/A			
					","
			5.921		","
","
			353		"
11087,"
			6.80		","Bear's Claw: The Battles of Kiev-Uman and Smolensk, 1941","
						N/A			
					","
			N/A		","]
					","
			5		"
11088,"
			6.00		",A New World,"
						N/A			
					","
			N/A		","]
					","
			1		"
11089,"
			5.80		",Nuklear Winter '78,"
						N/A			
					","
			N/A		","]
					","
			3		"
11090,"
			5.02		",I've Never... The Outrageous Game of Truth,"
						N/A			
					","
			N/A		","
","
			6		"
11091,"
			7.66		",Ticket to Ride: Europa 1912,"
						N/A			
					","
			7.100		","
			List: $19.99
		","
			3963		"
11092,"
			7.72		",Heroscape Expansion Set: Valkrill's Gambit,"
						N/A			
					","
			5.774		","
														
													[","
			182		"
11093,"
			8.08		",7 Wonders Duel: Pantheon,"
						N/A			
					","
			7.571		","
			List: $25.00
		","
			5684		"
11094,"
			7.02		",Mines of Ōlnäk,"
						N/A			
					","
			N/A		","]
					","
			16		"
11095,"
			6.81		",Unlocked: The Mansion of Mana,"
						N/A			
					","
			N/A		","
			List: $29.99
		","
			25		"
11096,"
			8.29		",Android: Netrunner – Blood Money,"
						N/A			
					","
			5.669		","
			List: $14.95
		","
			81		"
11097,"
			7.90		",Axis Empires: Dai Senso!,"
			4002			
					","
			5.724		","]
					","
			135		"
11098,"
			6.59		",Orongo,"
			4003			
					","
			5.724		","
			List: $39.99
		","
			307		"
11099,"
			7.07		",Wrath of Dragons,"
			4004			
					","
			5.724		","]
					","
			223		"
11100,"
			6.72		",Cobra,"
			4005			
					","
			5.724		","]
					","
			305		"
11101,"
			7.50		",Three Days of Gettysburg (third edition),"
			4006			
					","
			5.724		","]
					","
			174		"
11102,"
			7.73		",Tramways Engineer's Workbook,"
			4007			
					","
			5.724		","]
					","
			140		"
11103,"
			6.95		","Grand Illusion: Mirage of Glory, 1914","
			4008			
					","
			5.724		","]
					","
			238		"
11104,"
			7.09		",The Binding of Isaac: Four Souls,"
			4009			
					","
			5.724		","
","
			415		"
11105,"
			7.58		",Hero of Weehawken,"
			4010			
					","
			5.724		","
														
													[","
			149		"
11106,"
			6.64		",The Great Khan Game,"
			4011			
					","
			5.724		","
			List: $12.95
		","
			359		"
11107,"
			6.61		",Long Live the Queen,"
			4015			
					","
			5.723		","]
					","
			312		"
11108,"
			6.37		",Super Scrabble,"
			4016			
					","
			5.723		","
			List: $36.99
		","
			527		"
11109,"
			7.08		",Miscellaneous Game Accessory,"
			4017			
					","
			5.723		","]
					","
			216		"
11110,"
			8.54		",Austerlitz 1805: Rising Eagles,"
			4018			
					","
			5.723		","]
					","
			116		"
11111,"
			7.30		",Bad Bones,"
			4019			
					","
			5.723		","]
					","
			204		"
11112,"
			5.92		","Aye, Dark Overlord! The Red Box","
			4020			
					","
			5.723		","
			List: $24.95
		","
			2403		"
11113,"
			6.45		",Town Center,"
			4021			
					","
			5.723		","
			List: $55.00
		","
			386		"
11114,"
			6.84		",Epigo,"
			4022			
					","
			5.723		","
			List: $30.00
		","
			262		"
11115,"
			6.92		",What Were You Thinking?,"
			4023			
					","
			5.723		","
","
			237		"
11116,"
			6.33		",Spot it Jr.! Animals,"
			4024			
					","
			5.723		","
			List: $9.99
		","
			489		"
11117,"
			8.28		",Deadzone (second edition),"
			4025			
					","
			5.723		","
","
			139		"
11118,"
			6.46		","Trump, Tricks, Game!","
			4026			
					","
			5.723		","
			List: $19.99
		","
			369		"
11119,"
			6.72		",30 Rails,"
			4027			
					","
			5.723		","]
					","
			303		"
11120,"
			6.79		",Stalin's War,"
			4028			
					","
			5.723		","]
					","
			278		"
11121,"
			6.61		",Tal der Könige,"
			4029			
					","
			5.723		","]
					","
			324		"
11122,"
			7.03		",Powerships,"
			4030			
					","
			5.722		","]
					","
			214		"
11123,"
			6.97		",Shifty Eyed Spies,"
			4031			
					","
			5.722		","]
					","
			254		"
11124,"
			7.22		",Resident Evil Deck Building Game: Mercenaries,"
			4032			
					","
			5.722		","
			List: $34.99
		","
			238		"
11125,"
			6.85		",Dune: The Dice Game,"
			4033			
					","
			5.722		","]
					","
			253		"
11126,"
			6.58		",Test of Fire: Bull Run 1861,"
			4034			
					","
			5.722		","
			List: $29.99
		","
			317		"
11127,"
			6.42		",Block Mania,"
			4035			
					","
			5.722		","]
					","
			401		"
11128,"
			7.68		",Serpents of the Seas,"
			4036			
					","
			5.721		","
														
													[","
			147		"
11129,"
			8.04		","Codeword Cromwell: The German Invasion of England, 8 June 1940","
			4037			
					","
			5.721		","]
					","
			120		"
11130,"
			6.89		",Schnappt Hubi!,"
			4038			
					","
			5.721		","]
					","
			232		"
11131,"
			6.43		",Gold!,"
			4040			
					","
			5.721		","]
					","
			413		"
11132,"
			6.46		",BANG!: The Walking Dead,"
			4041			
					","
			5.721		","
			List: $24.99
		","
			433		"
11133,"
			6.33		",Codinca,"
			4042			
					","
			5.721		","
			List: $19.95
		","
			487		"
11134,"
			6.56		",Zong Shi,"
			4043			
					","
			5.721		","
","
			321		"
11135,"
			6.52		",Around the World in 80 Days,"
			4044			
					","
			5.721		","
			List: $39.99
		","
			364		"
11136,"
			7.06		",1829,"
			4046			
					","
			5.721		","]
					","
			217		"
11137,"
			7.16		",18GA,"
			4047			
					","
			5.721		","]
					","
			182		"
11138,"
			7.18		",World War II: European Theater of Operations,"
			4048			
					","
			5.721		","]
					","
			227		"
11139,"
			7.15		",A4 Quest,"
			4049			
					","
			5.721		","]
					","
			252		"
11140,"
			7.02		",Ladybohn: Manche mögen's heiss!,"
			4050			
					","
			5.721		","]
					","
			218		"
11141,"
			6.84		",KUMO Hogosha,"
			4051			
					","
			5.721		","]
					","
			287		"
11142,"
			6.49		",Delve: The Dice Game,"
			4052			
					","
			5.721		","]
					","
			424		"
11143,"
			6.27		",Six,"
			4053			
					","
			5.721		","
			List: $24.99
		","
			541		"
11144,"
			6.24		",Mechwarrior: Dark Age,"
			4054			
					","
			5.721		","
","
			705		"
11145,"
			6.50		",The Battle of the Bulge,"
			4055			
					","
			5.720		","]
					","
			362		"
11146,"
			6.13		",Krieg und Frieden,"
			4056			
					","
			5.720		","]
					","
			683		"
11147,"
			7.19		",Montage,"
			4057			
					","
			5.720		","]
					","
			183		"
11148,"
			7.43		","Agricola, Master of Britain","
			4058			
					","
			5.720		","]
					","
			160		"
11149,"
			7.09		","The Tide at Sunrise: The Russo-Japanese War, 1904-1905","
			4059			
					","
			5.720		","]
					","
			200		"
11150,"
			6.54		",Max,"
			4063			
					","
			5.720		","
			List: $15.99
		","
			362		"
11151,"
			7.18		",The Dungeon of D,"
			4064			
					","
			5.720		","]
					","
			224		"
11152,"
			8.27		",Dien Bien Phu: The Final Gamble,"
			4065			
					","
			5.719		","
														
													[","
			132		"
11153,"
			6.65		",Rhodes,"
			4066			
					","
			5.719		","]
					","
			311		"
11154,"
			7.02		",The Walking Dead: No Sanctuary,"
			4067			
					","
			5.719		","
","
			240		"
11155,"
			7.11		",Affentennis,"
			4068			
					","
			5.719		","]
					","
			194		"
11156,"
			6.76		",Italia,"
			4070			
					","
			5.719		","
			List: $59.99
		","
			285		"
11157,"
			6.76		",Wizards of the Wild,"
			4071			
					","
			5.719		","
			List: $24.95
		","
			263		"
